"","X","hospital_id","name","addr","city","region","country","phone","long","lat","trial_code"
"1674",429,"7c113942","Centro De Rehabilitación Psicosocial Nuestra Señora Del Pilar","Calle Heroines De Santa Barbara, 6, 17004","Zaragoza","Aragón","Spain",NA,"-4.1185600","40.9425770","NCT04648202"
"1675",429,"7c113942","Centro De Rehabilitación Psicosocial Nuestra Señora Del Pilar","Calle Heroines De Santa Barbara, 6, 17004","Zaragoza","Aragón","Spain",NA,"-4.1185600","40.9425770","NCT03288532"
"1676",429,"7c113942","Centro De Rehabilitación Psicosocial Nuestra Señora Del Pilar","Calle Heroines De Santa Barbara, 6, 17004","Zaragoza","Aragón","Spain",NA,"-4.1185600","40.9425770","NCT05118789"
"1677",429,"7c113942","Centro De Rehabilitación Psicosocial Nuestra Señora Del Pilar","Calle Heroines De Santa Barbara, 6, 17004","Zaragoza","Aragón","Spain",NA,"-4.1185600","40.9425770","NCT05382299"
"1678",430,"7cdbdb9b","Hospital De Palamós","Calle Llull,, 410, 08019","Palamós","Cataluña","Spain",NA,"2.1187000","41.3982310","NCT04622319"
"1679",430,"7cdbdb9b","Hospital De Palamós","Calle Llull,, 410, 08019","Palamós","Cataluña","Spain",NA,"2.1187000","41.3982310","NCT04404660"
"1680",431,"7cde69bb","Fundació Sant Hospital","Carretera El Masnou A Alella, 1, 08328","La Seu d'Urgell","Cataluña","Spain","+34 93 615 30 19","-0.9093840","41.6460520","NCT03574779"
"1681",432,"7d54d0bc","Hospital San Rafael","Calle De San Bernabe, 13, 28005","A Coruña","Galicia","Spain","+34 90 810 60 98","-3.9920880","40.6478940","NCT02715284"
"1682",432,"7d54d0bc","Hospital San Rafael","Calle De San Bernabe, 13, 28005","A Coruña","Galicia","Spain","+34 90 810 60 98","-3.9920880","40.6478940","NCT04241185"
"1683",432,"7d54d0bc","Hospital San Rafael","Calle De San Bernabe, 13, 28005","A Coruña","Galicia","Spain","+34 90 810 60 98","-3.9920880","40.6478940","NCT04697628"
"1684",433,"7d60cff1","Clínica Psiquiatrica Bellavista","Avenida De La Investigacion, S/N, 18016","Lleida","Cataluña","Spain","+34 98 928 87 58","-1.7208630","37.6208310","NCT03498716"
"1685",433,"7d60cff1","Clínica Psiquiatrica Bellavista","Avenida De La Investigacion, S/N, 18016","Lleida","Cataluña","Spain","+34 98 928 87 58","-1.7208630","37.6208310","NCT04053322"
"1686",433,"7d60cff1","Clínica Psiquiatrica Bellavista","Avenida De La Investigacion, S/N, 18016","Lleida","Cataluña","Spain","+34 98 928 87 58","-1.7208630","37.6208310","NCT04729387"
"1687",434,"7d9329b8","Hospital Quirónsalud Marbella","Avenida de España, 2, 10002","Marbella","Andalucía","Spain","+34 94 212 24 43","-3.5224040","36.7542410","NCT05253807"
"1688",434,"7d9329b8","Hospital Quirónsalud Marbella","Avenida de España, 2, 10002","Marbella","Andalucía","Spain","+34 94 212 24 43","-3.5224040","36.7542410","NCT05328102"
"1689",435,"7db3f394","Clínica Extremeña De Salud","Calle Balmes, 271, 08006","Badajoz","Extremadura","Spain",NA,"-3.0072880","39.1774490","NCT03711032"
"1690",435,"7db3f394","Clínica Extremeña De Salud","Calle Balmes, 271, 08006","Badajoz","Extremadura","Spain",NA,"-3.0072880","39.1774490","NCT04253145"
"1691",435,"7db3f394","Clínica Extremeña De Salud","Calle Balmes, 271, 08006","Badajoz","Extremadura","Spain",NA,"-3.0072880","39.1774490","NCT04551053"
"1692",435,"7db3f394","Clínica Extremeña De Salud","Calle Balmes, 271, 08006","Badajoz","Extremadura","Spain",NA,"-3.0072880","39.1774490","NCT05207709"
"1693",435,"7db3f394","Clínica Extremeña De Salud","Calle Balmes, 271, 08006","Badajoz","Extremadura","Spain",NA,"-3.0072880","39.1774490","NCT04502394"
"1694",435,"7db3f394","Clínica Extremeña De Salud","Calle Balmes, 271, 08006","Badajoz","Extremadura","Spain",NA,"-3.0072880","39.1774490","NCT04093570"
"1695",436,"7ded2961","Clínica HLA Vistahermosa","Calle Manuel Allende, 24, 48010","Alicante/Alacant","Comunitat Valenciana","Spain",NA,"-2.4823720","43.0632780","NCT04964934"
"1696",436,"7ded2961","Clínica HLA Vistahermosa","Calle Manuel Allende, 24, 48010","Alicante/Alacant","Comunitat Valenciana","Spain",NA,"-2.4823720","43.0632780","NCT05267106"
"1697",437,"7e0e7cf4","Clínica Los Naranjos","Calle Diego Arias, 2, 11002","Huelva","Andalucía","Spain","+34 93 157 74 51","-0.8497580","37.8730160","NCT05398094"
"1698",437,"7e0e7cf4","Clínica Los Naranjos","Calle Diego Arias, 2, 11002","Huelva","Andalucía","Spain","+34 93 157 74 51","-0.8497580","37.8730160","NCT05201612"
"1699",437,"7e0e7cf4","Clínica Los Naranjos","Calle Diego Arias, 2, 11002","Huelva","Andalucía","Spain","+34 93 157 74 51","-0.8497580","37.8730160","NCT05569811"
"1700",438,"7e139329","Hospital Universitario De Salud Mental Juan Carlos I","Carretera De Alpedrete, M-608, KM. 41, 28400","Las Palmas de Gran Canaria","Canarias","Spain","+34 92 355 29 21","-2.1466570","40.0699760","NCT03175224"
"1701",438,"7e139329","Hospital Universitario De Salud Mental Juan Carlos I","Carretera De Alpedrete, M-608, KM. 41, 28400","Las Palmas de Gran Canaria","Canarias","Spain","+34 92 355 29 21","-2.1466570","40.0699760","NCT04484623"
"1702",438,"7e139329","Hospital Universitario De Salud Mental Juan Carlos I","Carretera De Alpedrete, M-608, KM. 41, 28400","Las Palmas de Gran Canaria","Canarias","Spain","+34 92 355 29 21","-2.1466570","40.0699760","NCT04622319"
"1703",438,"7e139329","Hospital Universitario De Salud Mental Juan Carlos I","Carretera De Alpedrete, M-608, KM. 41, 28400","Las Palmas de Gran Canaria","Canarias","Spain","+34 92 355 29 21","-2.1466570","40.0699760","NCT04526899"
"1704",438,"7e139329","Hospital Universitario De Salud Mental Juan Carlos I","Carretera De Alpedrete, M-608, KM. 41, 28400","Las Palmas de Gran Canaria","Canarias","Spain","+34 92 355 29 21","-2.1466570","40.0699760","NCT05059522"
"1705",438,"7e139329","Hospital Universitario De Salud Mental Juan Carlos I","Carretera De Alpedrete, M-608, KM. 41, 28400","Las Palmas de Gran Canaria","Canarias","Spain","+34 92 355 29 21","-2.1466570","40.0699760","NCT05153239"
"1706",439,"7f1ba71b","Centro De Rehabilitación Psicosocial San Juan De Dios","Avenida Manuel Siurot, S/N, 41013","Teruel","Aragón","Spain","+34 99 452 76 36","-2.0403910","42.6825400","NCT04031677"
"1707",439,"7f1ba71b","Centro De Rehabilitación Psicosocial San Juan De Dios","Avenida Manuel Siurot, S/N, 41013","Teruel","Aragón","Spain","+34 99 452 76 36","-2.0403910","42.6825400","NCT04999969"
"1708",439,"7f1ba71b","Centro De Rehabilitación Psicosocial San Juan De Dios","Avenida Manuel Siurot, S/N, 41013","Teruel","Aragón","Spain","+34 99 452 76 36","-2.0403910","42.6825400","NCT04731467"
"1709",439,"7f1ba71b","Centro De Rehabilitación Psicosocial San Juan De Dios","Avenida Manuel Siurot, S/N, 41013","Teruel","Aragón","Spain","+34 99 452 76 36","-2.0403910","42.6825400","NCT05014815"
"1710",440,"7f3aaf8a","Hospital Medina Del Campo","Calle Del Pinar De San Jose, 98, 28054","Medina del Campo","Castilla y León","Spain","+34 99 222 24 39","-3.1522470","40.6197890","NCT04710628"
"1711",441,"7f4804c3","ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol","Calle Doctor Mallafre Guasch, S/N, 43005","Badalona","Cataluña","Spain","+34 93 711 35 53","2.7033230","39.5739820","NCT04222972"
"1712",441,"7f4804c3","ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol","Calle Doctor Mallafre Guasch, S/N, 43005","Badalona","Cataluña","Spain","+34 93 711 35 53","2.7033230","39.5739820","NCT05063786"
"1713",441,"7f4804c3","ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol","Calle Doctor Mallafre Guasch, S/N, 43005","Badalona","Cataluña","Spain","+34 93 711 35 53","2.7033230","39.5739820","NCT05171049"
"1714",442,"7f84763a","Hospital Sant Vicent Del Raspeig","Calle Sant Antoni Maria Claret, 200, 08025","San Vicente del Raspeig/Sant Vicent del Raspeig","Comunitat Valenciana","Spain",NA,"-1.1071150","40.3340950","NCT04785820"
"1715",443,"806da020","Hospital Sociosanitari De Mollet","Av. del Río Guadiana, 45007","Mollet del Vallès","Cataluña","Spain",NA,"-8.6817170","42.2207400","NCT04117958"
"1716",443,"806da020","Hospital Sociosanitari De Mollet","Av. del Río Guadiana, 45007","Mollet del Vallès","Cataluña","Spain",NA,"-8.6817170","42.2207400","NCT04145349"
"1717",443,"806da020","Hospital Sociosanitari De Mollet","Av. del Río Guadiana, 45007","Mollet del Vallès","Cataluña","Spain",NA,"-8.6817170","42.2207400","NCT04191499"
"1718",443,"806da020","Hospital Sociosanitari De Mollet","Av. del Río Guadiana, 45007","Mollet del Vallès","Cataluña","Spain",NA,"-8.6817170","42.2207400","NCT04053322"
"1719",443,"806da020","Hospital Sociosanitari De Mollet","Av. del Río Guadiana, 45007","Mollet del Vallès","Cataluña","Spain",NA,"-8.6817170","42.2207400","NCT04691804"
"1720",443,"806da020","Hospital Sociosanitari De Mollet","Av. del Río Guadiana, 45007","Mollet del Vallès","Cataluña","Spain",NA,"-8.6817170","42.2207400","NCT05118789"
"1721",443,"806da020","Hospital Sociosanitari De Mollet","Av. del Río Guadiana, 45007","Mollet del Vallès","Cataluña","Spain",NA,"-8.6817170","42.2207400","NCT04965753"
"1722",444,"81218a00","Unitat Terapeutica-Educativa Acompanya'M","Calle Eslida, 6-8, 08840","Barcelona","Cataluña","Spain",NA,"-3.3652400","39.0044190","NCT04524689"
"1723",444,"81218a00","Unitat Terapeutica-Educativa Acompanya'M","Calle Eslida, 6-8, 08840","Barcelona","Cataluña","Spain",NA,"-3.3652400","39.0044190","NCT04700124"
"1724",444,"81218a00","Unitat Terapeutica-Educativa Acompanya'M","Calle Eslida, 6-8, 08840","Barcelona","Cataluña","Spain",NA,"-3.3652400","39.0044190","NCT04625270"
"1725",444,"81218a00","Unitat Terapeutica-Educativa Acompanya'M","Calle Eslida, 6-8, 08840","Barcelona","Cataluña","Spain",NA,"-3.3652400","39.0044190","NCT05267470"
"1726",444,"81218a00","Unitat Terapeutica-Educativa Acompanya'M","Calle Eslida, 6-8, 08840","Barcelona","Cataluña","Spain",NA,"-3.3652400","39.0044190","NCT05296746"
"1727",444,"81218a00","Unitat Terapeutica-Educativa Acompanya'M","Calle Eslida, 6-8, 08840","Barcelona","Cataluña","Spain",NA,"-3.3652400","39.0044190","NCT05383352"
"1728",445,"812e3eaa","Hospital De Alta Resolucion Valle Del Guadiato","Carretera Cartagena, 59, 30120","Peñarroya-Pueblonuevo","Andalucía","Spain","+34 91 759 83 41, +34 99 709 11 73","-6.1780750","36.3746950","NCT03498716"
"1729",445,"812e3eaa","Hospital De Alta Resolucion Valle Del Guadiato","Carretera Cartagena, 59, 30120","Peñarroya-Pueblonuevo","Andalucía","Spain","+34 91 759 83 41, +34 99 709 11 73","-6.1780750","36.3746950","NCT04622319"
"1730",445,"812e3eaa","Hospital De Alta Resolucion Valle Del Guadiato","Carretera Cartagena, 59, 30120","Peñarroya-Pueblonuevo","Andalucía","Spain","+34 91 759 83 41, +34 99 709 11 73","-6.1780750","36.3746950","NCT03576417"
"1731",445,"812e3eaa","Hospital De Alta Resolucion Valle Del Guadiato","Carretera Cartagena, 59, 30120","Peñarroya-Pueblonuevo","Andalucía","Spain","+34 91 759 83 41, +34 99 709 11 73","-6.1780750","36.3746950","NCT05358379"
"1732",445,"812e3eaa","Hospital De Alta Resolucion Valle Del Guadiato","Carretera Cartagena, 59, 30120","Peñarroya-Pueblonuevo","Andalucía","Spain","+34 91 759 83 41, +34 99 709 11 73","-6.1780750","36.3746950","NCT05132075"
"1733",446,"817737a5","Hospital General De Muro","Calle Buganvilla, 1, 35100","Muro","Baleares","Spain","+34 96 926 20 85","-0.4473220","39.1311530","NCT02611024"
"1734",446,"817737a5","Hospital General De Muro","Calle Buganvilla, 1, 35100","Muro","Baleares","Spain","+34 96 926 20 85","-0.4473220","39.1311530","NCT04362072"
"1735",446,"817737a5","Hospital General De Muro","Calle Buganvilla, 1, 35100","Muro","Baleares","Spain","+34 96 926 20 85","-0.4473220","39.1311530","NCT05063786"
"1736",447,"81e3cc2a","Hospital Clínico Universitario Virgen De La Arrixaca","Calle Rafael Salgado, 3, 41013","Murcia","Murcia","Spain","+34 95 931 91 64","-1.9860610","43.2951810","NCT02831959"
"1737",447,"81e3cc2a","Hospital Clínico Universitario Virgen De La Arrixaca","Calle Rafael Salgado, 3, 41013","Murcia","Murcia","Spain","+34 95 931 91 64","-1.9860610","43.2951810","NCT03539536"
"1738",447,"81e3cc2a","Hospital Clínico Universitario Virgen De La Arrixaca","Calle Rafael Salgado, 3, 41013","Murcia","Murcia","Spain","+34 95 931 91 64","-1.9860610","43.2951810","NCT04551066"
"1739",447,"81e3cc2a","Hospital Clínico Universitario Virgen De La Arrixaca","Calle Rafael Salgado, 3, 41013","Murcia","Murcia","Spain","+34 95 931 91 64","-1.9860610","43.2951810","NCT04835584"
"1740",447,"81e3cc2a","Hospital Clínico Universitario Virgen De La Arrixaca","Calle Rafael Salgado, 3, 41013","Murcia","Murcia","Spain","+34 95 931 91 64","-1.9860610","43.2951810","NCT05207709"
"1741",447,"81e3cc2a","Hospital Clínico Universitario Virgen De La Arrixaca","Calle Rafael Salgado, 3, 41013","Murcia","Murcia","Spain","+34 95 931 91 64","-1.9860610","43.2951810","NCT05127590"
"1742",448,"81f30df9","Hospital De Sant Llàtzer","Avenida De Las Fuerzas Armadas, 2, 18014","Terrassa","Cataluña","Spain","+34 98 135 21 11","0.8254100","41.5481070","NCT02448420"
"1743",448,"81f30df9","Hospital De Sant Llàtzer","Avenida De Las Fuerzas Armadas, 2, 18014","Terrassa","Cataluña","Spain","+34 98 135 21 11","0.8254100","41.5481070","NCT03816163"
"1744",448,"81f30df9","Hospital De Sant Llàtzer","Avenida De Las Fuerzas Armadas, 2, 18014","Terrassa","Cataluña","Spain","+34 98 135 21 11","0.8254100","41.5481070","NCT04188548"
"1745",449,"81f4445e","Hospital Parque Vegas Altas","Avenida De Valladolid, 83, 28008","Don Benito","Extremadura","Spain","+34 91 770 55 76","2.0747920","41.3515030","NCT04442022"
"1746",449,"81f4445e","Hospital Parque Vegas Altas","Avenida De Valladolid, 83, 28008","Don Benito","Extremadura","Spain","+34 91 770 55 76","2.0747920","41.3515030","NCT04644068"
"1747",449,"81f4445e","Hospital Parque Vegas Altas","Avenida De Valladolid, 83, 28008","Don Benito","Extremadura","Spain","+34 91 770 55 76","2.0747920","41.3515030","NCT05050942"
"1748",449,"81f4445e","Hospital Parque Vegas Altas","Avenida De Valladolid, 83, 28008","Don Benito","Extremadura","Spain","+34 91 770 55 76","2.0747920","41.3515030","NCT05067283"
"1749",450,"81fee6f1","Hospital Universitario De Cabueñes","Calle Uria, 37, 33202","Gijón","Asturias","Spain","+34 91 368 63 84","-5.7282400","41.5114300","NCT03277924"
"1750",450,"81fee6f1","Hospital Universitario De Cabueñes","Calle Uria, 37, 33202","Gijón","Asturias","Spain","+34 91 368 63 84","-5.7282400","41.5114300","NCT03833479"
"1751",450,"81fee6f1","Hospital Universitario De Cabueñes","Calle Uria, 37, 33202","Gijón","Asturias","Spain","+34 91 368 63 84","-5.7282400","41.5114300","NCT04468607"
"1752",450,"81fee6f1","Hospital Universitario De Cabueñes","Calle Uria, 37, 33202","Gijón","Asturias","Spain","+34 91 368 63 84","-5.7282400","41.5114300","NCT04793958"
"1753",450,"81fee6f1","Hospital Universitario De Cabueñes","Calle Uria, 37, 33202","Gijón","Asturias","Spain","+34 91 368 63 84","-5.7282400","41.5114300","NCT04579380"
"1754",451,"8249c8ef","Hospital De Alta Resolución Sierra De Segura","Calle Sant Quinti, 89, 08041","Puente de Génave","Andalucía","Spain","+34 92 447 55 31, +34 97 209 64 15","-5.6608160","40.9719260","NCT04622319"
"1755",451,"8249c8ef","Hospital De Alta Resolución Sierra De Segura","Calle Sant Quinti, 89, 08041","Puente de Génave","Andalucía","Spain","+34 92 447 55 31, +34 97 209 64 15","-5.6608160","40.9719260","NCT04534205"
"1756",451,"8249c8ef","Hospital De Alta Resolución Sierra De Segura","Calle Sant Quinti, 89, 08041","Puente de Génave","Andalucía","Spain","+34 92 447 55 31, +34 97 209 64 15","-5.6608160","40.9719260","NCT04961996"
"1757",451,"8249c8ef","Hospital De Alta Resolución Sierra De Segura","Calle Sant Quinti, 89, 08041","Puente de Génave","Andalucía","Spain","+34 92 447 55 31, +34 97 209 64 15","-5.6608160","40.9719260","NCT03576417"
"1758",451,"8249c8ef","Hospital De Alta Resolución Sierra De Segura","Calle Sant Quinti, 89, 08041","Puente de Génave","Andalucía","Spain","+34 92 447 55 31, +34 97 209 64 15","-5.6608160","40.9719260","NCT04935359"
"1759",451,"8249c8ef","Hospital De Alta Resolución Sierra De Segura","Calle Sant Quinti, 89, 08041","Puente de Génave","Andalucía","Spain","+34 92 447 55 31, +34 97 209 64 15","-5.6608160","40.9719260","NCT04041310"
"1760",452,"82612a7e","Hospital De Nens De Barcelona","Calle Padre Cueto, 26, 35008","Barcelona","Cataluña","Spain",NA,"-5.8193190","43.3824320","NCT04601857"
"1761",452,"82612a7e","Hospital De Nens De Barcelona","Calle Padre Cueto, 26, 35008","Barcelona","Cataluña","Spain",NA,"-5.8193190","43.3824320","NCT04819100"
"1762",452,"82612a7e","Hospital De Nens De Barcelona","Calle Padre Cueto, 26, 35008","Barcelona","Cataluña","Spain",NA,"-5.8193190","43.3824320","NCT04697628"
"1763",452,"82612a7e","Hospital De Nens De Barcelona","Calle Padre Cueto, 26, 35008","Barcelona","Cataluña","Spain",NA,"-5.8193190","43.3824320","NCT04975308"
"1764",452,"82612a7e","Hospital De Nens De Barcelona","Calle Padre Cueto, 26, 35008","Barcelona","Cataluña","Spain",NA,"-5.8193190","43.3824320","NCT04674683"
"1765",453,"82785275","Hospital Santa Ana","Calle Lopez Pelaez, 15-17, 43002","Motril","Andalucía","Spain",NA,"0.6174020","41.6101200","NCT03893955"
"1766",453,"82785275","Hospital Santa Ana","Calle Lopez Pelaez, 15-17, 43002","Motril","Andalucía","Spain",NA,"0.6174020","41.6101200","NCT04736706"
"1767",453,"82785275","Hospital Santa Ana","Calle Lopez Pelaez, 15-17, 43002","Motril","Andalucía","Spain",NA,"0.6174020","41.6101200","NCT05129280"
"1768",454,"82bfc550","Clínica Los Manzanos","As, Xubias de Abaixo, s/n, 15009","Lardero","La Rioja","Spain","+34 97 975 92 60","-1.0864300","38.8611720","NCT03212404"
"1769",454,"82bfc550","Clínica Los Manzanos","As, Xubias de Abaixo, s/n, 15009","Lardero","La Rioja","Spain","+34 97 975 92 60","-1.0864300","38.8611720","NCT03460977"
"1770",454,"82bfc550","Clínica Los Manzanos","As, Xubias de Abaixo, s/n, 15009","Lardero","La Rioja","Spain","+34 97 975 92 60","-1.0864300","38.8611720","NCT04821622"
"1771",454,"82bfc550","Clínica Los Manzanos","As, Xubias de Abaixo, s/n, 15009","Lardero","La Rioja","Spain","+34 97 975 92 60","-1.0864300","38.8611720","NCT04961996"
"1772",454,"82bfc550","Clínica Los Manzanos","As, Xubias de Abaixo, s/n, 15009","Lardero","La Rioja","Spain","+34 97 975 92 60","-1.0864300","38.8611720","NCT05091424"
"1773",454,"82bfc550","Clínica Los Manzanos","As, Xubias de Abaixo, s/n, 15009","Lardero","La Rioja","Spain","+34 97 975 92 60","-1.0864300","38.8611720","NCT04935359"
"1774",455,"82ddf5d4","Hospital General Universitario De Albacete","Avenida Blas Infante, S/N, 23740","Albacete","Castilla - La Mancha","Spain","+34 90 889 76 26","-6.3665530","39.4545900","NCT03498716"
"1775",455,"82ddf5d4","Hospital General Universitario De Albacete","Avenida Blas Infante, S/N, 23740","Albacete","Castilla - La Mancha","Spain","+34 90 889 76 26","-6.3665530","39.4545900","NCT03711032"
"1776",455,"82ddf5d4","Hospital General Universitario De Albacete","Avenida Blas Infante, S/N, 23740","Albacete","Castilla - La Mancha","Spain","+34 90 889 76 26","-6.3665530","39.4545900","NCT04924101"
"1777",455,"82ddf5d4","Hospital General Universitario De Albacete","Avenida Blas Infante, S/N, 23740","Albacete","Castilla - La Mancha","Spain","+34 90 889 76 26","-6.3665530","39.4545900","NCT04869943"
"1778",456,"8376d9b5","Hospital De Valladolid Felipe II","Calle San Clemente, 12, 46015","Valladolid","Castilla y León","Spain","+34 93 430 83 15","2.0167390","41.5634830","NCT04172675"
"1779",456,"8376d9b5","Hospital De Valladolid Felipe II","Calle San Clemente, 12, 46015","Valladolid","Castilla y León","Spain","+34 93 430 83 15","2.0167390","41.5634830","NCT04191499"
"1780",456,"8376d9b5","Hospital De Valladolid Felipe II","Calle San Clemente, 12, 46015","Valladolid","Castilla y León","Spain","+34 93 430 83 15","2.0167390","41.5634830","NCT04819100"
"1781",456,"8376d9b5","Hospital De Valladolid Felipe II","Calle San Clemente, 12, 46015","Valladolid","Castilla y León","Spain","+34 93 430 83 15","2.0167390","41.5634830","NCT04733118"
"1782",456,"8376d9b5","Hospital De Valladolid Felipe II","Calle San Clemente, 12, 46015","Valladolid","Castilla y León","Spain","+34 93 430 83 15","2.0167390","41.5634830","NCT04987203"
"1783",457,"83c6f8b8","Hospital Los Montalvos - Complejo Asistencial Universitario De Salamanca","Avenida Garraf, 3, 08720","Carrascal de Barregas","Castilla y León","Spain","+34 98 673 13 68","-1.2112400","38.0617320","NCT03765918"
"1784",457,"83c6f8b8","Hospital Los Montalvos - Complejo Asistencial Universitario De Salamanca","Avenida Garraf, 3, 08720","Carrascal de Barregas","Castilla y León","Spain","+34 98 673 13 68","-1.2112400","38.0617320","NCT04008030"
"1785",457,"83c6f8b8","Hospital Los Montalvos - Complejo Asistencial Universitario De Salamanca","Avenida Garraf, 3, 08720","Carrascal de Barregas","Castilla y León","Spain","+34 98 673 13 68","-1.2112400","38.0617320","NCT04622319"
"1786",457,"83c6f8b8","Hospital Los Montalvos - Complejo Asistencial Universitario De Salamanca","Avenida Garraf, 3, 08720","Carrascal de Barregas","Castilla y León","Spain","+34 98 673 13 68","-1.2112400","38.0617320","NCT04797780"
"1787",457,"83c6f8b8","Hospital Los Montalvos - Complejo Asistencial Universitario De Salamanca","Avenida Garraf, 3, 08720","Carrascal de Barregas","Castilla y León","Spain","+34 98 673 13 68","-1.2112400","38.0617320","NCT04827953"
"1788",457,"83c6f8b8","Hospital Los Montalvos - Complejo Asistencial Universitario De Salamanca","Avenida Garraf, 3, 08720","Carrascal de Barregas","Castilla y León","Spain","+34 98 673 13 68","-1.2112400","38.0617320","NCT03288532"
"1789",458,"83d33094","Clínica Creu Blanca","Carretera Clara Campoamor, 341, 36312","Barcelona","Cataluña","Spain","+34 96 265 29 88","-7.5620450","43.0118720","NCT04625907"
"1790",459,"84ed3a7b","Sanatorio Esquerdo, S.A.","Avenida Blasco Ibañez, 17, 46010","Madrid","Comunidad de Madrid","Spain","+34 90 135 76 21","-8.6472090","42.4322260","NCT03486873"
"1791",459,"84ed3a7b","Sanatorio Esquerdo, S.A.","Avenida Blasco Ibañez, 17, 46010","Madrid","Comunidad de Madrid","Spain","+34 90 135 76 21","-8.6472090","42.4322260","NCT04952753"
"1792",460,"8564d61b","Hospital General De La Palma","Calle De Gomez Hemans, 2, 28033","Breña Alta","Canarias","Spain","+34 93 190 97 29","-8.3997720","43.3282820","NCT04685135"
"1793",460,"8564d61b","Hospital General De La Palma","Calle De Gomez Hemans, 2, 28033","Breña Alta","Canarias","Spain","+34 93 190 97 29","-8.3997720","43.3282820","NCT04762069"
"1794",461,"8598924d","HM Santa Elena","Calle Del Puerto De Lumbreras, 5, 28031","Torremolinos","Andalucía","Spain","+34 96 310 36 61","-4.0361730","39.8711570","NCT03175224"
"1795",461,"8598924d","HM Santa Elena","Calle Del Puerto De Lumbreras, 5, 28031","Torremolinos","Andalucía","Spain","+34 96 310 36 61","-4.0361730","39.8711570","NCT04468984"
"1796",461,"8598924d","HM Santa Elena","Calle Del Puerto De Lumbreras, 5, 28031","Torremolinos","Andalucía","Spain","+34 96 310 36 61","-4.0361730","39.8711570","NCT04691804"
"1797",462,"85e06987","Hestia Palau","Calle Mourente, S/N, 36071","Barcelona","Cataluña","Spain",NA,"-2.9443920","43.3270990","NCT04253561"
"1798",462,"85e06987","Hestia Palau","Calle Mourente, S/N, 36071","Barcelona","Cataluña","Spain",NA,"-2.9443920","43.3270990","NCT04432584"
"1799",462,"85e06987","Hestia Palau","Calle Mourente, S/N, 36071","Barcelona","Cataluña","Spain",NA,"-2.9443920","43.3270990","NCT05152147"
"1800",462,"85e06987","Hestia Palau","Calle Mourente, S/N, 36071","Barcelona","Cataluña","Spain",NA,"-2.9443920","43.3270990","NCT05061550"
"1801",463,"8664fbe3","Hospital De Zaldibar","Calle Urbanizacion Tres Culturas, S/N, 45005","Zaldibar","País Vasco","Spain",NA,"-0.4153750","42.1514450","NCT03669718"
"1802",463,"8664fbe3","Hospital De Zaldibar","Calle Urbanizacion Tres Culturas, S/N, 45005","Zaldibar","País Vasco","Spain",NA,"-0.4153750","42.1514450","NCT03930953"
"1803",463,"8664fbe3","Hospital De Zaldibar","Calle Urbanizacion Tres Culturas, S/N, 45005","Zaldibar","País Vasco","Spain",NA,"-0.4153750","42.1514450","NCT04975399"
"1804",463,"8664fbe3","Hospital De Zaldibar","Calle Urbanizacion Tres Culturas, S/N, 45005","Zaldibar","País Vasco","Spain",NA,"-0.4153750","42.1514450","NCT05013554"
"1805",463,"8664fbe3","Hospital De Zaldibar","Calle Urbanizacion Tres Culturas, S/N, 45005","Zaldibar","País Vasco","Spain",NA,"-0.4153750","42.1514450","NCT05169567"
"1806",464,"868d5c79","Hospital Universitario Fundación Jiménez Diaz","Calle Feixa Llarga, S/N, 08907","Madrid","Comunidad de Madrid","Spain","+34 93 170 78 89","-15.4133840","28.0990200","NCT03833167"
"1807",464,"868d5c79","Hospital Universitario Fundación Jiménez Diaz","Calle Feixa Llarga, S/N, 08907","Madrid","Comunidad de Madrid","Spain","+34 93 170 78 89","-15.4133840","28.0990200","NCT04493853"
"1808",464,"868d5c79","Hospital Universitario Fundación Jiménez Diaz","Calle Feixa Llarga, S/N, 08907","Madrid","Comunidad de Madrid","Spain","+34 93 170 78 89","-15.4133840","28.0990200","NCT04685135"
"1809",464,"868d5c79","Hospital Universitario Fundación Jiménez Diaz","Calle Feixa Llarga, S/N, 08907","Madrid","Comunidad de Madrid","Spain","+34 93 170 78 89","-15.4133840","28.0990200","NCT03850795"
"1810",464,"868d5c79","Hospital Universitario Fundación Jiménez Diaz","Calle Feixa Llarga, S/N, 08907","Madrid","Comunidad de Madrid","Spain","+34 93 170 78 89","-15.4133840","28.0990200","NCT05005429"
"1811",464,"868d5c79","Hospital Universitario Fundación Jiménez Diaz","Calle Feixa Llarga, S/N, 08907","Madrid","Comunidad de Madrid","Spain","+34 93 170 78 89","-15.4133840","28.0990200","NCT05063786"
"1812",464,"868d5c79","Hospital Universitario Fundación Jiménez Diaz","Calle Feixa Llarga, S/N, 08907","Madrid","Comunidad de Madrid","Spain","+34 93 170 78 89","-15.4133840","28.0990200","NCT04338399"
"1813",464,"868d5c79","Hospital Universitario Fundación Jiménez Diaz","Calle Feixa Llarga, S/N, 08907","Madrid","Comunidad de Madrid","Spain","+34 93 170 78 89","-15.4133840","28.0990200","NCT05398094"
"1814",465,"872237dd","Hospital Santa Bárbara","Calle Hermanos Falco, 37, 02006","Puertollano","Castilla - La Mancha","Spain","+34 93 297 56 32","2.1105970","41.5582260","NCT03869190"
